mode,workload,operation,size_bytes,repetition,start_time_ms,end_time_ms,success
purecap,ed25519,sign,16384,80,5363045404.310671,5363045404.528495,1
purecap,ed25519,sign,16384,81,5363045404.531155,5363045404.749838,1
purecap,ed25519,sign,16384,82,5363045404.752479,5363045404.968062,1
purecap,ed25519,sign,16384,83,5363045404.970662,5363045405.186006,1
purecap,ed25519,sign,16384,84,5363045405.188606,5363045405.403790,1
purecap,ed25519,sign,16384,85,5363045405.406410,5363045405.620634,1
purecap,ed25519,sign,16384,86,5363045405.623194,5363045405.838858,1
purecap,ed25519,sign,16384,87,5363045405.841458,5363045406.057141,1
purecap,ed25519,sign,16384,88,5363045406.059761,5363045406.276365,1
purecap,ed25519,sign,16384,89,5363045406.279025,5363045406.497389,1
purecap,ed25519,sign,16384,90,5363045406.500049,5363045406.718553,1
purecap,ed25519,sign,16384,91,5363045406.721233,5363045406.939617,1
purecap,ed25519,sign,16384,92,5363045406.942297,5363045407.157961,1
purecap,ed25519,sign,16384,93,5363045407.160561,5363045407.375164,1
purecap,ed25519,sign,16384,94,5363045407.377764,5363045407.592528,1
purecap,ed25519,sign,16384,95,5363045407.595148,5363045407.816672,1
purecap,ed25519,sign,16384,96,5363045407.819352,5363045408.035716,1
purecap,ed25519,sign,16384,97,5363045408.038336,5363045408.252940,1
purecap,ed25519,sign,16384,98,5363045408.255620,5363045408.473384,1
purecap,ed25519,sign,16384,99,5363045408.476044,5363045408.694448,1
purecap,ed25519,sign,16384,100,5363045408.697048,5363045408.911571,1
purecap,ed25519,verify,1024,1,5363045409.423580,5363045409.778527,1
purecap,ed25519,verify,1024,2,5363045409.781647,5363045410.135673,1
purecap,ed25519,verify,1024,3,5363045410.138393,5363045410.488779,1
purecap,ed25519,verify,1024,4,5363045410.491399,5363045410.841425,1
purecap,ed25519,verify,1024,5,5363045410.844005,5363045411.194971,1
purecap,ed25519,verify,1024,6,5363045411.197591,5363045411.548958,1
purecap,ed25519,verify,1024,7,5363045411.551558,5363045411.901124,1
purecap,ed25519,verify,1024,8,5363045411.903664,5363045412.258230,1
purecap,ed25519,verify,1024,9,5363045412.260910,5363045412.610356,1
purecap,ed25519,verify,1024,10,5363045412.612956,5363045412.963722,1
purecap,ed25519,verify,1024,11,5363045412.966342,5363045413.323889,1
purecap,ed25519,verify,1024,12,5363045413.326489,5363045413.676975,1
purecap,ed25519,verify,1024,13,5363045413.679535,5363045414.030041,1
purecap,ed25519,verify,1024,14,5363045414.032701,5363045414.383767,1
purecap,ed25519,verify,1024,15,5363045414.386367,5363045414.739433,1
purecap,ed25519,verify,1024,16,5363045414.742013,5363045415.095200,1
purecap,ed25519,verify,1024,17,5363045415.097940,5363045415.447206,1
purecap,ed25519,verify,1024,18,5363045415.449806,5363045415.799232,1
purecap,ed25519,verify,1024,19,5363045415.801812,5363045416.152158,1
purecap,ed25519,verify,1024,20,5363045416.154738,5363045416.508064,1
purecap,ed25519,verify,1024,21,5363045416.510704,5363045416.862071,1
purecap,ed25519,verify,1024,22,5363045416.864631,5363045417.214877,1
purecap,ed25519,verify,1024,23,5363045417.217457,5363045417.566863,1
purecap,ed25519,verify,1024,24,5363045417.569403,5363045417.918729,1
purecap,ed25519,verify,1024,25,5363045417.921269,5363045418.271735,1
purecap,ed25519,verify,1024,26,5363045418.274315,5363045418.628061,1
purecap,ed25519,verify,1024,27,5363045418.630741,5363045418.986208,1
purecap,ed25519,verify,1024,28,5363045418.988768,5363045419.340674,1
purecap,ed25519,verify,1024,29,5363045419.343234,5363045419.692320,1
purecap,ed25519,verify,1024,30,5363045419.694900,5363045420.045226,1
purecap,ed25519,verify,1024,31,5363045420.047886,5363045420.396832,1
purecap,ed25519,verify,1024,32,5363045420.399412,5363045420.753579,1
purecap,ed25519,verify,1024,33,5363045420.756179,5363045421.108625,1
purecap,ed25519,verify,1024,34,5363045421.111185,5363045421.460351,1
purecap,ed25519,verify,1024,35,5363045421.462971,5363045421.815297,1
purecap,ed25519,verify,1024,36,5363045421.817917,5363045422.171883,1
purecap,ed25519,verify,1024,37,5363045422.174564,5363045422.524010,1
purecap,ed25519,verify,1024,38,5363045422.526610,5363045422.875776,1
purecap,ed25519,verify,1024,39,5363045422.878376,5363045423.230362,1
purecap,ed25519,verify,1024,40,5363045423.232962,5363045423.584148,1
purecap,ed25519,verify,1024,41,5363045423.586708,5363045423.935654,1
purecap,ed25519,verify,1024,42,5363045423.938234,5363045424.288321,1
purecap,ed25519,verify,1024,43,5363045424.290921,5363045424.648027,1
purecap,ed25519,verify,1024,44,5363045424.650687,5363045425.001133,1
purecap,ed25519,verify,1024,45,5363045425.003753,5363045425.353219,1
purecap,ed25519,verify,1024,46,5363045425.355799,5363045425.706925,1
purecap,ed25519,verify,1024,47,5363045425.709545,5363045426.059472,1
purecap,ed25519,verify,1024,48,5363045426.062092,5363045426.411318,1
purecap,ed25519,verify,1024,49,5363045426.413938,5363045426.763444,1
purecap,ed25519,verify,1024,50,5363045426.766044,5363045427.116170,1
purecap,ed25519,verify,1024,51,5363045427.118770,5363045427.467916,1
purecap,ed25519,verify,1024,52,5363045427.470456,5363045427.821462,1
purecap,ed25519,verify,1024,53,5363045427.824022,5363045428.182789,1
purecap,ed25519,verify,1024,54,5363045428.185469,5363045428.534855,1
purecap,ed25519,verify,1024,55,5363045428.537455,5363045428.890081,1
purecap,ed25519,verify,1024,56,5363045428.892741,5363045429.249807,1
purecap,ed25519,verify,1024,57,5363045429.252447,5363045429.602614,1
purecap,ed25519,verify,1024,58,5363045429.605194,5363045429.954320,1
purecap,ed25519,verify,1024,59,5363045429.958000,5363045430.307006,1
purecap,ed25519,verify,1024,60,5363045430.309746,5363045430.660592,1
purecap,ed25519,verify,1024,61,5363045430.663232,5363045431.013258,1
purecap,ed25519,verify,1024,62,5363045431.015878,5363045431.365164,1
purecap,ed25519,verify,1024,63,5363045431.367744,5363045431.716811,1
purecap,ed25519,verify,1024,64,5363045431.719351,5363045432.071617,1
purecap,ed25519,verify,1024,65,5363045432.074257,5363045432.427843,1
purecap,ed25519,verify,1024,66,5363045432.430443,5363045432.786849,1
purecap,ed25519,verify,1024,67,5363045432.789529,5363045433.139995,1
purecap,ed25519,verify,1024,68,5363045433.142596,5363045433.491982,1
purecap,ed25519,verify,1024,69,5363045433.494542,5363045433.843528,1
purecap,ed25519,verify,1024,70,5363045433.846088,5363045434.196154,1
purecap,ed25519,verify,1024,71,5363045434.198774,5363045434.547960,1
purecap,ed25519,verify,1024,72,5363045434.550580,5363045434.899866,1
purecap,ed25519,verify,1024,73,5363045434.902486,5363045435.252452,1
purecap,ed25519,verify,1024,74,5363045435.255033,5363045435.604139,1
purecap,ed25519,verify,1024,75,5363045435.606699,5363045435.960045,1
purecap,ed25519,verify,1024,76,5363045435.962725,5363045436.314791,1
purecap,ed25519,verify,1024,77,5363045436.317411,5363045436.666337,1
purecap,ed25519,verify,1024,78,5363045436.668917,5363045437.024643,1
purecap,ed25519,verify,1024,79,5363045437.027284,5363045437.379590,1
purecap,ed25519,verify,1024,80,5363045437.382210,5363045437.731136,1
purecap,ed25519,verify,1024,81,5363045437.733736,5363045438.083722,1
purecap,ed25519,verify,1024,82,5363045438.086362,5363045438.436568,1
purecap,ed25519,verify,1024,83,5363045438.439168,5363045438.788254,1
purecap,ed25519,verify,1024,84,5363045438.790854,5363045439.140961,1
purecap,ed25519,verify,1024,85,5363045439.143581,5363045439.494747,1
purecap,ed25519,verify,1024,86,5363045439.497327,5363045439.848453,1
purecap,ed25519,verify,1024,87,5363045439.851013,5363045440.201059,1
purecap,ed25519,verify,1024,88,5363045440.203719,5363045440.552945,1
purecap,ed25519,verify,1024,89,5363045440.555545,5363045440.904651,1
purecap,ed25519,verify,1024,90,5363045440.907271,5363045441.263098,1
purecap,ed25519,verify,1024,91,5363045441.265758,5363045441.615084,1
purecap,ed25519,verify,1024,92,5363045441.617664,5363045441.969650,1
purecap,ed25519,verify,1024,93,5363045441.972310,5363045442.321756,1
purecap,ed25519,verify,1024,94,5363045442.324376,5363045442.673522,1
purecap,ed25519,verify,1024,95,5363045442.676122,5363045443.030669,1
purecap,ed25519,verify,1024,96,5363045443.033249,5363045443.388495,1
purecap,ed25519,verify,1024,97,5363045443.391135,5363045443.740981,1
purecap,ed25519,verify,1024,98,5363045443.743521,5363045444.093847,1
purecap,ed25519,verify,1024,99,5363045444.096487,5363045444.445713,1
purecap,ed25519,verify,1024,100,5363045444.448313,5363045444.797840,1
purecap,ed25519,verify,4096,1,5363045445.316149,5363045445.679875,1
purecap,ed25519,verify,4096,2,5363045445.682515,5363045446.046721,1
purecap,ed25519,verify,4096,3,5363045446.049321,5363045446.410068,1
purecap,ed25519,verify,4096,4,5363045446.412668,5363045446.775594,1
purecap,ed25519,verify,4096,5,5363045446.778174,5363045447.143041,1
purecap,ed25519,verify,4096,6,5363045447.145641,5363045447.506167,1
purecap,ed25519,verify,4096,7,5363045447.508687,5363045447.869173,1
purecap,ed25519,verify,4096,8,5363045447.871693,5363045448.233640,1
purecap,ed25519,verify,4096,9,5363045448.236260,5363045448.596806,1
purecap,ed25519,verify,4096,10,5363045448.599426,5363045448.960792,1
purecap,ed25519,verify,4096,11,5363045448.963393,5363045449.332119,1
purecap,ed25519,verify,4096,12,5363045449.334699,5363045449.695185,1
purecap,ed25519,verify,4096,13,5363045449.697705,5363045450.059532,1
purecap,ed25519,verify,4096,14,5363045450.062132,5363045450.431258,1
purecap,ed25519,verify,4096,15,5363045450.433898,5363045450.797645,1
purecap,ed25519,verify,4096,16,5363045450.800205,5363045451.161531,1
purecap,ed25519,verify,4096,17,5363045451.164111,5363045451.524657,1
purecap,ed25519,verify,4096,18,5363045451.527157,5363045451.887784,1
purecap,ed25519,verify,4096,19,5363045451.890304,5363045452.251690,1
purecap,ed25519,verify,4096,20,5363045452.254290,5363045452.614596,1
purecap,ed25519,verify,4096,21,5363045452.617176,5363045452.978523,1
purecap,ed25519,verify,4096,22,5363045452.981083,5363045453.346309,1
purecap,ed25519,verify,4096,23,5363045453.348909,5363045453.709356,1
purecap,ed25519,verify,4096,24,5363045453.711896,5363045454.075602,1
purecap,ed25519,verify,4096,25,5363045454.078242,5363045454.438908,1
purecap,ed25519,verify,4096,26,5363045454.441428,5363045454.803715,1
purecap,ed25519,verify,4096,27,5363045454.806255,5363045455.170721,1
purecap,ed25519,verify,4096,28,5363045455.173341,5363045455.535268,1
purecap,ed25519,verify,4096,29,5363045455.537808,5363045455.897974,1
purecap,ed25519,verify,4096,30,5363045455.900534,5363045456.261980,1
purecap,ed25519,verify,4096,31,5363045456.264600,5363045456.625027,1
purecap,ed25519,verify,4096,32,5363045456.627667,5363045456.988893,1
purecap,ed25519,verify,4096,33,5363045456.991453,5363045457.351879,1
purecap,ed25519,verify,4096,34,5363045457.354439,5363045457.725306,1
purecap,ed25519,verify,4096,35,5363045457.727906,5363045458.089912,1
purecap,ed25519,verify,4096,36,5363045458.092492,5363045458.452819,1
purecap,ed25519,verify,4096,37,5363045458.455379,5363045458.820385,1
purecap,ed25519,verify,4096,38,5363045458.823005,5363045459.184411,1
purecap,ed25519,verify,4096,39,5363045459.186991,5363045459.547378,1
purecap,ed25519,verify,4096,40,5363045459.549938,5363045459.912624,1
purecap,ed25519,verify,4096,41,5363045459.915124,5363045460.280031,1
purecap,ed25519,verify,4096,42,5363045460.282671,5363045460.642937,1
purecap,ed25519,verify,4096,43,5363045460.645517,5363045461.007783,1
purecap,ed25519,verify,4096,44,5363045461.010383,5363045461.372710,1
purecap,ed25519,verify,4096,45,5363045461.375410,5363045461.735756,1
purecap,ed25519,verify,4096,46,5363045461.738336,5363045462.103823,1
purecap,ed25519,verify,4096,47,5363045462.106443,5363045462.469489,1
purecap,ed25519,verify,4096,48,5363045462.472069,5363045462.832395,1
purecap,ed25519,verify,4096,49,5363045462.834935,5363045463.196422,1
purecap,ed25519,verify,4096,50,5363045463.198982,5363045463.559348,1
purecap,ed25519,verify,4096,51,5363045463.561868,5363045463.922154,1
purecap,ed25519,verify,4096,52,5363045463.924694,5363045464.287841,1
purecap,ed25519,verify,4096,53,5363045464.290461,5363045464.650887,1
purecap,ed25519,verify,4096,54,5363045464.653447,5363045465.019314,1
purecap,ed25519,verify,4096,55,5363045465.021934,5363045465.385220,1
purecap,ed25519,verify,4096,56,5363045465.387840,5363045465.748426,1
purecap,ed25519,verify,4096,57,5363045465.751026,5363045466.115793,1
purecap,ed25519,verify,4096,58,5363045466.118393,5363045466.481039,1
purecap,ed25519,verify,4096,59,5363045466.483639,5363045466.844306,1
purecap,ed25519,verify,4096,60,5363045466.846906,5363045467.208472,1
purecap,ed25519,verify,4096,61,5363045467.211072,5363045467.571738,1
purecap,ed25519,verify,4096,62,5363045467.574278,5363045467.935025,1
purecap,ed25519,verify,4096,63,5363045467.937565,5363045468.298951,1
purecap,ed25519,verify,4096,64,5363045468.301531,5363045468.663857,1
purecap,ed25519,verify,4096,65,5363045468.666517,5363045469.030344,1
purecap,ed25519,verify,4096,66,5363045469.032904,5363045469.395190,1
purecap,ed25519,verify,4096,67,5363045469.397770,5363045469.758017,1
purecap,ed25519,verify,4096,68,5363045469.760597,5363045470.122063,1
purecap,ed25519,verify,4096,69,5363045470.124663,5363045470.491369,1
purecap,ed25519,verify,4096,70,5363045470.494029,5363045470.854696,1
purecap,ed25519,verify,4096,71,5363045470.857496,5363045471.218802,1
purecap,ed25519,verify,4096,72,5363045471.221382,5363045471.581648,1
purecap,ed25519,verify,4096,73,5363045471.584209,5363045471.945015,1
purecap,ed25519,verify,4096,74,5363045471.947595,5363045472.312201,1
purecap,ed25519,verify,4096,75,5363045472.314841,5363045472.676788,1
purecap,ed25519,verify,4096,76,5363045472.679348,5363045473.040814,1
purecap,ed25519,verify,4096,77,5363045473.043394,5363045473.403980,1
purecap,ed25519,verify,4096,78,5363045473.406540,5363045473.768567,1
purecap,ed25519,verify,4096,79,5363045473.771167,5363045474.136293,1
purecap,ed25519,verify,4096,80,5363045474.138873,5363045474.502560,1
purecap,ed25519,verify,4096,81,5363045474.505220,5363045474.869086,1
purecap,ed25519,verify,4096,82,5363045474.871746,5363045475.233512,1
purecap,ed25519,verify,4096,83,5363045475.236092,5363045475.596399,1
purecap,ed25519,verify,4096,84,5363045475.598919,5363045475.969905,1
purecap,ed25519,verify,4096,85,5363045475.972565,5363045476.333052,1
purecap,ed25519,verify,4096,86,5363045476.335572,5363045476.696798,1
purecap,ed25519,verify,4096,87,5363045476.699358,5363045477.060664,1
purecap,ed25519,verify,4096,88,5363045477.063244,5363045477.423651,1
purecap,ed25519,verify,4096,89,5363045477.426211,5363045477.786657,1
purecap,ed25519,verify,4096,90,5363045477.789177,5363045478.152323,1
purecap,ed25519,verify,4096,91,5363045478.154924,5363045478.519550,1
purecap,ed25519,verify,4096,92,5363045478.522170,5363045478.887656,1
purecap,ed25519,verify,4096,93,5363045478.890276,5363045479.251643,1
purecap,ed25519,verify,4096,94,5363045479.254243,5363045479.617709,1
purecap,ed25519,verify,4096,95,5363045479.620329,5363045479.982136,1
purecap,ed25519,verify,4096,96,5363045479.984716,5363045480.353322,1
purecap,ed25519,verify,4096,97,5363045480.355962,5363045480.716448,1
purecap,ed25519,verify,4096,98,5363045480.719008,5363045481.080575,1
purecap,ed25519,verify,4096,99,5363045481.083195,5363045481.443941,1
purecap,ed25519,verify,4096,100,5363045481.446481,5363045481.806807,1
purecap,ed25519,verify,16384,1,5363045482.451759,5363045482.846846,1
purecap,ed25519,verify,16384,2,5363045482.849726,5363045483.253573,1
purecap,ed25519,verify,16384,3,5363045483.256253,5363045483.652160,1
purecap,ed25519,verify,16384,4,5363045483.654760,5363045484.050907,1
purecap,ed25519,verify,16384,5,5363045484.053547,5363045484.448734,1
purecap,ed25519,verify,16384,6,5363045484.451354,5363045484.848921,1
purecap,ed25519,verify,16384,7,5363045484.851581,5363045485.248628,1
purecap,ed25519,verify,16384,8,5363045485.251288,5363045485.646355,1
purecap,ed25519,verify,16384,9,5363045485.648955,5363045486.047962,1
purecap,ed25519,verify,16384,10,5363045486.050602,5363045486.445529,1
purecap,ed25519,verify,16384,11,5363045486.448169,5363045486.842976,1
purecap,ed25519,verify,16384,12,5363045486.845616,5363045487.244583,1
purecap,ed25519,verify,16384,13,5363045487.247263,5363045487.646290,1
purecap,ed25519,verify,16384,14,5363045487.648930,5363045488.046597,1
purecap,ed25519,verify,16384,15,5363045488.049257,5363045488.444384,1
purecap,ed25519,verify,16384,16,5363045488.447004,5363045488.843831,1
purecap,ed25519,verify,16384,17,5363045488.846471,5363045489.242738,1
purecap,ed25519,verify,16384,18,5363045489.245378,5363045489.640245,1
purecap,ed25519,verify,16384,19,5363045489.642865,5363045490.038612,1
purecap,ed25519,verify,16384,20,5363045490.041312,5363045490.442439,1
purecap,ed25519,verify,16384,21,5363045490.445099,5363045490.839986,1
purecap,ed25519,verify,16384,22,5363045490.842626,5363045491.240513,1
purecap,ed25519,verify,16384,23,5363045491.243173,5363045491.640820,1
purecap,ed25519,verify,16384,24,5363045491.643460,5363045492.039667,1
purecap,ed25519,verify,16384,25,5363045492.042367,5363045492.443334,1
purecap,ed25519,verify,16384,26,5363045492.445954,5363045492.840721,1
purecap,ed25519,verify,16384,27,5363045492.843341,5363045493.241228,1
purecap,ed25519,verify,16384,28,5363045493.243928,5363045493.643995,1
purecap,ed25519,verify,16384,29,5363045493.646615,5363045494.042202,1
purecap,ed25519,verify,16384,30,5363045494.044822,5363045494.439869,1
purecap,ed25519,verify,16384,31,5363045494.442489,5363045494.841296,1
purecap,ed25519,verify,16384,32,5363045494.843956,5363045495.242583,1
purecap,ed25519,verify,16384,33,5363045495.245203,5363045495.640310,1
purecap,ed25519,verify,16384,34,5363045495.642950,5363045496.038897,1
purecap,ed25519,verify,16384,35,5363045496.041577,5363045496.436384,1
purecap,ed25519,verify,16384,36,5363045496.439024,5363045496.837311,1
purecap,ed25519,verify,16384,37,5363045496.839971,5363045497.235558,1
purecap,ed25519,verify,16384,38,5363045497.238178,5363045497.633305,1
purecap,ed25519,verify,16384,39,5363045497.635905,5363045498.037772,1
purecap,ed25519,verify,16384,40,5363045498.040472,5363045498.438359,1
purecap,ed25519,verify,16384,41,5363045498.440979,5363045498.840786,1
purecap,ed25519,verify,16384,42,5363045498.843446,5363045499.241193,1
purecap,ed25519,verify,16384,43,5363045499.243873,5363045499.638820,1
purecap,ed25519,verify,16384,44,5363045499.641440,5363045500.037807,1
purecap,ed25519,verify,16384,45,5363045500.040507,5363045500.436694,1
purecap,ed25519,verify,16384,46,5363045500.439394,5363045500.837921,1
purecap,ed25519,verify,16384,47,5363045500.840601,5363045501.235928,1
purecap,ed25519,verify,16384,48,5363045501.238608,5363045501.640115,1
purecap,ed25519,verify,16384,49,5363045501.642775,5363045502.038882,1
purecap,ed25519,verify,16384,50,5363045502.041542,5363045502.436349,1
purecap,ed25519,verify,16384,51,5363045502.438989,5363045502.833356,1
purecap,ed25519,verify,16384,52,5363045502.835976,5363045503.237823,1
purecap,ed25519,verify,16384,53,5363045503.240503,5363045503.638730,1
purecap,ed25519,verify,16384,54,5363045503.641410,5363045504.039137,1
purecap,ed25519,verify,16384,55,5363045504.041857,5363045504.438344,1
purecap,ed25519,verify,16384,56,5363045504.440964,5363045504.836471,1
purecap,ed25519,verify,16384,57,5363045504.839111,5363045505.235258,1
purecap,ed25519,verify,16384,58,5363045505.237958,5363045505.632765,1
purecap,ed25519,verify,16384,59,5363045505.635385,5363045506.031232,1
purecap,ed25519,verify,16384,60,5363045506.033892,5363045506.432059,1
purecap,ed25519,verify,16384,61,5363045506.434679,5363045506.829566,1
purecap,ed25519,verify,16384,62,5363045506.832186,5363045507.230673,1
purecap,ed25519,verify,16384,63,5363045507.233333,5363045507.635220,1
purecap,ed25519,verify,16384,64,5363045507.637940,5363045508.037027,1
purecap,ed25519,verify,16384,65,5363045508.039747,5363045508.435334,1
purecap,ed25519,verify,16384,66,5363045508.437974,5363045508.835681,1
purecap,ed25519,verify,16384,67,5363045508.838321,5363045509.235848,1
purecap,ed25519,verify,16384,68,5363045509.238508,5363045509.633535,1
purecap,ed25519,verify,16384,69,5363045509.636175,5363045510.031822,1
purecap,ed25519,verify,16384,70,5363045510.034462,5363045510.429509,1
purecap,ed25519,verify,16384,71,5363045510.432149,5363045510.830236,1
purecap,ed25519,verify,16384,72,5363045510.832856,5363045511.231543,1
purecap,ed25519,verify,16384,73,5363045511.234203,5363045511.634290,1
purecap,ed25519,verify,16384,74,5363045511.636930,5363045512.032997,1
purecap,ed25519,verify,16384,75,5363045512.035697,5363045512.430644,1
purecap,ed25519,verify,16384,76,5363045512.433264,5363045512.828051,1
purecap,ed25519,verify,16384,77,5363045512.830671,5363045513.226298,1
purecap,ed25519,verify,16384,78,5363045513.228898,5363045513.627485,1
purecap,ed25519,verify,16384,79,5363045513.630085,5363045514.030652,1
purecap,ed25519,verify,16384,80,5363045514.033312,5363045514.430279,1
purecap,ed25519,verify,16384,81,5363045514.432939,5363045514.826166,1
purecap,ed25519,verify,16384,82,5363045514.828726,5363045515.228453,1
purecap,ed25519,verify,16384,83,5363045515.231093,5363045515.628380,1
purecap,ed25519,verify,16384,84,5363045515.631060,5363045516.031567,1
purecap,ed25519,verify,16384,85,5363045516.034247,5363045516.427954,1
purecap,ed25519,verify,16384,86,5363045516.430534,5363045516.823660,1
purecap,ed25519,verify,16384,87,5363045516.826241,5363045517.220367,1
purecap,ed25519,verify,16384,88,5363045517.222987,5363045517.616254,1
purecap,ed25519,verify,16384,89,5363045517.618834,5363045518.013441,1
purecap,ed25519,verify,16384,90,5363045518.016041,5363045518.409068,1
purecap,ed25519,verify,16384,91,5363045518.411668,5363045518.808395,1
purecap,ed25519,verify,16384,92,5363045518.811015,5363045519.212082,1
purecap,ed25519,verify,16384,93,5363045519.214842,5363045519.607989,1
purecap,ed25519,verify,16384,94,5363045519.610549,5363045520.004616,1
purecap,ed25519,verify,16384,95,5363045520.007236,5363045520.413523,1
purecap,ed25519,verify,16384,96,5363045520.416263,5363045520.809750,1
purecap,ed25519,verify,16384,97,5363045520.812370,5363045521.206857,1
purecap,ed25519,verify,16384,98,5363045521.209497,5363045521.602424,1
purecap,ed25519,verify,16384,99,5363045521.605004,5363045521.999171,1
purecap,ed25519,verify,16384,100,5363045522.001791,5363045522.394918,1
